id,restr_name,food_ctg,addr,code
955,평산순대국,"순대,순댓국",경기 동두천시 원터강변로 33,1597342039
956,파스타입니다 노원점,"스파게티,파스타전문",서울 노원구 상계로5길 12 상가동 2층,1786396503
957,쥬씨 중곡사거리점,"과일,주스전문점",서울 광진구 긴고랑로 115,38507898
958,윤이불닭발 석관동점,닭발,서울 성북구 한천로 586 1층,1103307306
959,알콜스미스,술집,서울 영등포구 영등포로11길 12 양평1동주민센터,37397642
960,대화정 진짜해장국,한식,서울 중구 장충단로 249-20 1층,19412363
961,데이지 플라워 카페,"카페,디저트",경기 부천시 오정구 까치로 113,20030628
962,비아 톨레도 파스타바,"스파게티,파스타전문",서울 용산구 원효로83길 7-2 1층,1018077796
963,DE85,베트남음식,경기 시흥시 정왕천로 361 양원빌딩,1078828917
964,경동베이커리,베이커리,서울 동대문구 왕산로 163,1292432921
965,보드람치킨 경희대점,"치킨,닭강정",서울 동대문구 회기로13길 9 1층,11803157
966,파스타파는남자 강남점,이탈리아음식,서울 강남구 언주로103길 27 지하1층,1582610980
967,무지개김밥,김밥,경기 안산시 상록구 용신로 382,1204051847
968,스타벅스 미사역효성점,카페,경기 하남시 아리수로 570,1206414340
969,체리부로닭집,닭요리,서울 금천구 독산로39길 54,18524229
970,디앙코케이크 스튜디오,케이크전문,서울 동작구 동작대로9길 28 1층 디앙코,1990789724
971,제주도니 위례본점,"육류,고기요리",경기 하남시 위례대로 220 상가동 101A호 지웰푸르지오,1181780148
972,진1926 장한평역점,"육류,고기요리",서울 동대문구 천호대로85길 32 동양빌딩 1층,1656689976
973,미친닭,"치킨,닭강정",서울 종로구 삼일대로17길 42-4 5층,36900406
974,섬마을,"해물,생선요리",경기 고양시 일산동구 백석로85번길 19-3,1683750588
975,여원푸드,한식,서울 서대문구 명지대2길 14 203호,1007572043
976,37.5 명동점,브런치,서울 중구 퇴계로 107 2층,1010594160
977,복지회 딜라이트카페,"카페,디저트",경기 부천시 원미구 길주로 210,1073981101
978,화락바베큐치킨 경기오산점,"치킨,닭강정",경기 오산시 내삼미로80번길 9-2 101호,1269533339
979,KLINELEX & CAFE,카페,경기 군포시 공단로140번길 35 1층,1074581499
980,카페가가,"카페,디저트",서울 서대문구 충정로6안길 7 1층 카페가가,1785815079
981,한남식당,한식,서울 성동구 마장로35라길 9,1978887644
982,아오리의행방불명 연신내점,일본식라면,서울 은평구 연서로 215-1 2층,1205328528
983,슬로우인,"카페,디저트",경기 하남시 미사강변한강로354번길 20-1 . 1층 슬로우인,1232890387
984,엄마밥도시락,"도시락,컵밥","서울 강서구 강서로46길 79 101상가동 지하 1층 04일부호 (내발산동, 우장산동 길성그랑프리텔아파트)",1560446768
985,온새미로 대치점,한식,서울 강남구 삼성로85길 42 대우아이빌멤버스4차,1180450072
986,크로플초이,"카페,디저트",서울 영등포구 선유로53길 16-12 1층,1000889289
987,복터져,포장마차,인천 부평구 세월천로 70,35966329
988,던킨 양주이마트점,도넛,경기 양주시 평화로 1713 이마트,31970168
989,데이던스,"카페,디저트",서울 송파구 송파대로 452 6층,1622598293
990,다이어메이커 문래,바(BAR),서울 영등포구 도림로 440-23 1층 다이어메이커,1015733949
991,효자손만두,만두,경기 안양시 만안구 장내로 127,21406885
992,온복비빔국수 현대시티몰 가든파이브점,국수,서울 송파구 충민로 66 지하1층,1484907603
993,신성남오징어보쌈 본점1호,오징어요리,경기 성남시 중원구 산성대로 414-1,1891346473
994,꽃삼,"육류,고기요리",서울 동대문구 망우로21길 52 A동 105호,1724255561
995,유메오뎅 익선,"오뎅,꼬치",서울 종로구 돈화문로11길 18 1층,1634984425
996,알랑가몰라,"치킨,닭강정",서울 강동구 천중로 209-1,34354371
997,달콤한커피방앗간,카페,서울 노원구 동일로242라길 9,1941111285
998,삼성식당,한식,경기 연천군 연천읍 연천역로5번길 10,18860052
999,홍어가막걸리를만났을때,"해물,생선요리",서울 종로구 인사동16길 3-5,13347185
1000,카페다비다,카페,서울 광진구 자양로18길 95,33359370
1001,대왕한우곱창,"곱창,막창,양",경기 부천시 소사구 부광로7번길 30,1275449197
1002,뚝섬생고기,"육류,고기요리",서울 성동구 뚝섬로 338,1290499750
1003,레이니,"맥주,호프",서울 동작구 현충로 104 2층,1558562184
1004,KHPL 문정점,"맥주,호프",서울 송파구 법원로4길 6 문정아이파크 1동 2층 209호,1715125531
1005,다음에또봐,케이크전문,서울 용산구 한강대로 54-1 3층,1819953528
1006,핵밥 신림점,덮밥,서울 관악구 남부순환로 1596 2층,1722054202
1007,사하라,요리주점,서울 마포구 만리재로 15 제일빌딩,13155903
1008,양마니순대곱창,한식,서울 서초구 효령로 304,1364015769
1009,항아리숙성삼겹살,한식,서울 강동구 아리수로64길 41,18646290
1010,홍능숯불갈비,한식,서울 금천구 가산로3길 113 연희빌딩,37943729
1011,목포홍탁,향토음식,서울 관악구 당곡길 14,456789014
1012,마라연구소 목동점,중식당,서울 양천구 목동중앙로 89 1층 103호,1778937021
1013,제주산방식당 대한상공회의소점,국수,서울 중구 세종대로 39 지하1층 제주산방식당 (대한상공회의소),1034881339
1014,골드참치,생선회,서울 강동구 양재대로 1500 백천이스트하임,33510430
1015,베트남쌀국수,베트남음식,경기 평택시 통복시장로 5,1654294468
1016,그냥거기전집,"전,빈대떡",인천 부평구 일신로8번길 19,1087347338
1017,오월오일,케이크전문,서울 노원구 동일로180길 37-7 1층,1533238736
1018,정원식당,"찌개,전골",서울 영등포구 국회대로68길 23,13156127
1019,특별식당 제기본점,덮밥,서울 동대문구 제기로2길 15,98276848
1020,크리에이티브크루,음식점,"서울 성동구 마장로 137 (상왕십리동, 텐즈힐) 상왕십리동 811-3 텐즈힐2차 1층상가 214동 126호",1297338189
1021,냉면장인&덮밥장인,한식,서울 송파구 동남로8길 30-39,1941550130
1022,인쌩맥주 익선점,"맥주,호프",서울 종로구 돈화문로11길 12 1층 인쌩맥주 익선점,1759589490
1023,제주 선채향 미사점,죽,경기 하남시 신평로168번길 90 1층,1058677875
1024,은마죽집,죽,서울 강남구 삼성로 212-3 지하1층 15호,1917166181
1025,파운드리커피,"카페,디저트",서울 영등포구 경인로77길 22 2층 202호,1738372516
1026,칼라피플,바(BAR),경기 안양시 동안구 평촌대로 140,1508776433
1027,왕창참숯장어,"장어,먹장어요리",경기 평택시 서정역로36번길 86,17903944
1028,까사아지오 성수본점,이탈리아음식,서울 성동구 연무장5가길 20 1층 까사아지오,32302447
1029,백송포장마차,포장마차,서울 양천구 은행정로 73,1904001885
1030,숯불에고기한점,"육류,고기요리",서울 관악구 문성로 220,1348691655
1031,서우푸드,종합분식,"경기 오산시 내삼미동 내삼미로 109 (내삼미동, 삼미마을16단지아파트) 1609동1402호",1289610299
1032,구맥,요리주점,경기 부천시 원미구 중동로254번길 81 106호,1709333264
1033,에이스도시락,"도시락,컵밥",서울 도봉구 도봉로175길 7-16 1층,1730283075
1034,블루펍,"맥주,호프",서울 용산구 우사단로2길 5,1082622466
1035,코스트코푸드코트,양식,경기 광명시 일직로 40,1140228454
1036,내가김치찜이다,한식,서울 강서구 곰달래로 138,1488178170
1037,티타임24,"카페,디저트",충남 천안시 서북구 부성8길 38 . 1층 110호,1369844319
1038,북티디저트카페,"카페,디저트",서울 금천구 벚꽃로 298 118호,1960089623
1039,성연각,중식당,서울 관악구 남부순환로 1932 2층 201호,1686319917
1040,북경,중식당,경기 군포시 산본로323번길 10-18,1368686602
1041,마중,한식,서울 종로구 종로31길 34 연지빌딩 1층,1130454880
1042,북수원갈비,소고기구이,경기 수원시 장안구 천천로 233 (이목동),1806000718
1043,코토코토,일본식라면,서울 도봉구 노해로69길 26,1181545336
1044,클랩피자 청담,피자,서울 강남구 압구정로46길 71 1층,1672413996
1045,미뜸 하남미사본점,한식,경기 하남시 미사강변중앙로 189 에코브리지2 3층 311호 미뜸,1047547298
1046,엉아두마리치킨,"치킨,닭강정",서울 도봉구 도봉로181길 85,1840923033
1047,잔치집,한식,서울 영등포구 영등포로 233,18564303
1048,누릉지삼계탕,"백숙,삼계탕",서울 영등포구 선유로51길 8,1499668070
1049,선소곱창,"곱창,막창,양",서울 동대문구 장한로24길 20 105호,1231232337
1050,조은치킨,"치킨,닭강정",경기 안양시 동안구 관평로212번길 21 공작부영상가 1층,21656407
1051,크래버대게나라 부천점,게요리,경기 부천시 원미구 송내대로265번길 19,130637415
1052,카페불라,브런치카페,서울 강동구 고덕로61길 104 1층 103호,1600412394
1053,도모니,일식당,서울 관악구 중앙길 96 1층(봉천동),1032821338
1054,명동피자 왕십리점,피자,서울 성동구 왕십리로21길 16 1층,481497512
1055,써브웨이 테헤란로점,샌드위치,서울 강남구 테헤란로 314,1673197364
1056,전주뜰콩나물국밥,국밥,서울 강서구 방화대로5나길 6,35537759
1057,고고스낵 코레일유통 고잔역,종합분식,경기 안산시 단원구 중앙대로 784,1207972088
1058,치킨매니아 미아사거리점,"치킨,닭강정",서울 강북구 도봉로10길 22 2층,1773740008
1059,안나의디저트,"카페,디저트",경기 화성시 동탄공원로3길 4-3 101호,1155777213
1060,그시절동태촌 포스코점,한식,서울 강남구 테헤란로 440 지하1층 C존06호,1820723092
1061,루나몬드,베이커리,경기 성남시 수정구 시민로241번길 7 1층 루나몬드,1477155954
1062,명갈비곰탕,한식,서울 서초구 서운로6길 26 1층,1588460554
1063,슬로우캘리 공덕역점,"다이어트,샐러드",서울 마포구 백범로 202 1층 109호,1077572048
1064,집밥왕,한식,서울 송파구 법원로4길 6 101호 키친사이 안 4호주방,1410861654
1065,모래내소문난갈비,"육류,고기요리",경기 고양시 일산동구 율천로7번길 7-9,18331964
1066,신짱떡볶이 본점,떡볶이,서울 양천구 신목로 89-1 (목동) 1층,1383366947
1067,칼국수닭&회냉면,"칼국수,만두",서울 관악구 봉천로 370 1층,1724158765
1068,송림가,한정식,서울 구로구 경인로 398 송림가,11550277
1069,미스터피자 청담점,피자,서울 강남구 학동로 342 강남구청역 에스케이 허브 블루,11684346
1070,골목식당,한식,서울 동작구 국사봉1길 43-1,1854158431
1071,처갓집양념치킨 송현점,"치킨,닭강정",인천 동구 수문통로 35 104. 107호,1783796414
1072,매머드익스프레스 서강대점,카페,서울 마포구 백범로 35 동문회관 1층 100호,1672909764
1073,부추무침 족발,"족발,보쌈",경기 시흥시 한우물로 52,1907748876
1074,택호프,"맥주,호프",경기 동두천시 지행로 64 시티타워 303호,1384085253
1075,전주콩나물해장국,해장국,경기 고양시 일산동구 중앙로 1194 금강프라자 111호 전주콩나물해장국,37296793
1076,목동 고마,한식,서울 양천구 은행정로 74 101호,1962220701
1077,행복한식당,한식,경기 하남시 대성로319번길 23,19436071
1078,할로빈,카페,경기 군포시 엘에스로 172,36971249
1079,마니달오 건대점,"과일,주스전문점",서울 광진구 광나루로 361 광진동양파라곤 1단지 1층 112호,1328232662
1080,휘,"맥주,호프",서울 종로구 수표로22길 11 지하1층,1836352100
1081,인생건어물맥주 간석오거리역점,"맥주,호프",인천 남동구 백범로 378,1379085799
1082,두번먹는 명인 김치찜,한식,경기 의정부시 백석로68번길 27 1층 두번먹는명인김치찜,1482644970
1083,금빛고기,"육류,고기요리",서울 강서구 마곡중앙1로 20 1층 115호 금빛고기,1722814633
1084,냥빵,베이커리,서울 관악구 조원로16가길 26 1층,1855487569
1085,마라의민족 본점,중식당,경기 안산시 단원구 광덕1로 64 109호,1048500043
1086,윙스탑 강남점,"치킨,닭강정",서울 강남구 봉은사로2길 20,1417144416
1087,청도왕양꼬치,양꼬치,인천 미추홀구 석정로 360 1층,1680496231
1088,이화원,중식당,서울 서대문구 통일로37길 19,21235444
1089,옛날팥칼국수,"칼국수,만두",서울 동작구 상도로34길 19,347509341
1090,남도분식 일산가로수길점,분식,경기 고양시 일산서구 주엽로 80 B동 127호,1727576391
1091,일마일라쏸모두,중식당,경기 오산시 궐동로 19 청암빌딩,1234749334
1092,크레이지타이 수아에피스,태국음식,서울 강남구 선릉로157길 27 2층,1371982865
1093,들꽃향기호프,"맥주,호프",인천 서구 길주로75번길 11,1312140462
1094,파라다이스 온다,"맥주,호프",서울 관악구 행운1길 33 1층,1594720672
1095,김밥스토리 부평역점,김밥,인천 부평구 경원대로 1368,1732062198
1096,신통치킨 건대점,"치킨,닭강정",서울 광진구 능동로16길 42,36932593
1097,오늘도닭갈비 의정부가능점,닭갈비,경기 의정부시 태평로 222 1층,1408436380
